path,avg_red,avg_orange,avg_yellow,avg_green,avg_blue,avg_violet,avg_black,avg_grey,avg_white,avg_saturation,avg_value,code_img,cote,institution,institution_country,folio,type,columns,title,author,illuminator,language,century,date,country,region,city,sword,holofernes_naked,action,blood,stripes,holofernes_crowned
Latin248.jpg,0.016566200763788754,0.01931369187059386,0.004394608582363449,1.3771885247143368e-6,0.053083731685114106,0,0.026318072707290974,0.2577284377035657,0.04928682292247668,0.21939684792571218,0.5225927966505263,Latin,Latin 248,BnF,France,387r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,14th,Unknown,France,Ile-de-France,Paris,One-hand_sword,Naked,Sword_beheading,No_blood,No_stripes,Crowned
Latin30.jpg,0.041890588397409396,0.049331679757475544,0.0030315557392862065,0,0.026319415736530245,3.444949703734325e-4,0.007372192365991456,0.3106655642827615,0.015295576684580404,0.2940133122406004,0.40693637245445236,Latin,Latin 30,BnF,France,173r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,Unknown,Spain,Catalogna,Unknown,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Latin397.jpg,0.03350701089394557,0.02049559838504562,0.008371093798229477,3.848069174702341e-4,0.05478251206894423,2.6751283032690067e-5,0.03692500174912235,0.26213582243732997,0.03427250914688101,0.27239473849832635,0.45869459871824636,Latin,Latin 397,BnF,France,183v,Historiated lettrine,2,Postillae perpetuae,Paul de Sainte-Marie - Nicolas de Lyre,Unknown,Latin,15th,Unknown,France,Unknown,Unknown,Sabre,Naked,Sword_beheading,No_blood,No_stripes,Not_crowned
Latin511.jpg,0.006266091054401407,0.012864023808185103,0.0013443762439142011,8.819712940393072e-6,2.2175278250131155e-4,1.102464117549134e-6,0.01842327786836358,0.26395054156974823,0.05095951389522149,0.20271903106928787,0.574028276932304,Latin,Latin 511,BnF,France,30v,One-column miniature,2,Speculum humanae salvationis,Ludolphe le Chartreux,Unknown,Latin,14th,Unknown,France,Alsace,Unknown,Two-hands_sword,Not_naked,Sword_beheading,Blood,No_stripes,Not_crowned
Latin512.jpg,0.001784249430582471,0.006611390138738944,0.0011994090127786458,0,5.588003227630664e-6,0,3.1438106158650117e-4,0.1431323440332419,0.18988660823850492,0.0976267887011958,0.732682299401531,Latin,Latin 512,BnF,France,31v,One-column miniature,2,Speculum humanae salvationis,Ludolphe le Chartreux,Unknown,Latin,15th,Unknown,Switzerland,Basel-Ville,Basel,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Latin6.jpg,4.8295886462939826e-4,0.0070385023014566716,4.5720656702868614e-5,0,0,0,2.2034051423069213e-6,0.035442735703756584,0.2978883942244344,0.09757508733141754,0.8597316336784514,Latin,Latin 6,BnF,France,134v,Two-columns miniature,3,Bible,Not applicable,Unknown,Latin,11th,Unknown,Spain,Catalogna,Unknown,One-hand_sword,Not_naked,Beheaded,Blood,No_stripes,Not_crowned
Latin760.jpg,0.037050232739196845,0.05166777180672255,0.010114505705491722,0.0037376826367652057,0.01736554404230542,6.267958525908112e-5,0.004780143107389923,0.26389095071735136,0.06466223950859205,0.2530528345714084,0.5474920888854735,Latin,Latin 760,BnF,France,244v,Historiated lettrine,2,Breviary,Not applicable,Master of the Vies des empereurs,Latin,15th,Unknown,Italy,Lombardie,Milano,One-hand_sword,Not_naked,Sword_beheading,Blood,No_stripes,Not_crowned
Latin796.jpg,0.027919286603710836,0.11157381841806074,5.25920941707851e-4,9.497513476724132e-5,0.0014156554289736034,0,3.300927322366335e-4,0.2262450018175209,0.10675823878357579,0.30669246331001515,0.5889874981555614,Latin,Latin 796,BnF,France,204v,Historiated lettrine,2,Breviary,Not applicable,Unknown,Latin,12th,Unknown,France,Aube,Montieramey,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Latin91.jpg,0.018040894518727032,0.10294980060989913,0.01055790132144812,0,0.05303581202595981,1.954804910469935e-5,0.015173195715067636,0.2618148408788803,0.05634529673938541,0.34296956848695204,0.48759303721488595,Latin,Latin 91,BnF,France,22v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,14th,Unknown,France,Vaucluse,Avignon,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Not_crowned
Latin94.jpg,6.385084442741755e-6,0.09977332950228267,0.006608562398237716,0,0,0,1.5324202662580212e-4,0.3143377071161766,0.01884238419053092,0.29690720538971926,0.6016156517199353,Latin,Latin 94,BnF,France,31r,One-column miniature,2,Bible,Not applicable,Unknown,Latin,10th,Unknown,France,Tarn-et-Garonne,Moissac,One-hand_sword,Not_naked,Sword_beheading,No_blood,No_stripes,Crowned
Latin9673.jpg,0.004221690686284363,0.021337594554213316,1.4472070913147474e-4,0,0,0,5.9630292188431724e-5,0.13678318023758315,0.19649052280356175,0.19910582853604003,0.6873183486442221,Latin,Latin 9673,BnF,France,16r,Full page miniature,Other,Chronica figurata,Unknown,Unknown,Latin,15th,Unknown,Italy,Latium ou Campanie,Rome ou Naples,One-hand_sword,Not_naked,Beheaded,No_blood,No_stripes,Not_crowned
Latin9685.jpg,0.10620748167747193,0.021314863812426827,0.035786953225332284,0.017830746775183485,0,0,1.2765167339739126e-5,0.2214120853899436,0.11190848277604996,0.33735056599156943,0.5746147113990087,Latin,Latin 9685,BnF,France,35v,One-column miniature,2,Speculum humanae salvationis,Ludolphe le Chartreux,Unknown,Latin,15th,Unknown,Unknown,Unknown,Unknown,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Not_crowned
Latin9686.jpg,0.03221867304426644,0.09451646545557794,0.0011558307533539732,0,0,0,1.0440043463779273e-4,0.2603192076050693,0.07290972529362623,0.30492039024908374,0.6188629992684298,Latin,Latin 9686,BnF,France,31v,One-column miniature,2,Speculum humanae salvationis,Ludolphe le Chartreux,Unknown,Latin,15th,Unknown,Unknown,Unknown,Unknown,Sabre,Naked,Beheaded,Blood,No_stripes,Not_crowned
LeMansBM262.jpg,0.07581283292443029,0.023524817835539936,0.0013998482269817062,1.8419055618180344e-6,0.03217072254271379,5.525716685454103e-6,0.0895405550766601,0.21599658142327727,0.02779619683339596,0.34498022861181366,0.3386793667138628,Le Mans,262,Bibliotheque municipale - Le Mans,France,39r,Historiated lettrine,2,Parisian Bible,Not applicable,Workshop of Bari - Cholet group,Latin,13th,1250-1275,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,No_blood,No_stripes,Crowned
LyonBM245.jpg,0.05419852982355353,0.0010992902035809582,0.0020387000735268878,1.806557442203711e-6,4.7873772218398344e-5,0,0.02260184015941063,0.18667338706035166,0.12405810611357104,0.17405938704959478,0.6048391368636937,Lyon,245,Bibliotheque municipale - Lyon,France,149v,One-column miniature,2,Speculum humanae salvationis,Ludolphe le Chartreux,Unknown,Latin,15th,1461,Belgium,Hainaut,Mons,One-hand_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
MarseilleBM89.jpg,0.08548049828127513,0.06911339215324155,1.7177319583534396e-4,0,0.020788528330662408,0,0.015783275843922705,0.28824038715493944,0.029309670334471207,0.33178125731734126,0.43478640646541616,Marseille,89,Biblitotheque municipale - Marseille,France,30v,One-column miniature,2,Speculum humanae salvationis,Ludolphe le Chartreux,Unknown,Latin,15th,1470-1480,France,Provence?,Unknown,One-hand_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Mazarine13.jpg,0.0356651924456132,0.011903338911467049,4.781257470714798e-4,3.984381225595665e-5,0.02454876882620129,0.0011255876962307754,0.068013387520918,0.2626255080086063,0.0026944378038090684,0.26159928383822717,0.37742619519718,Mazarine,13,Bibliotheque mazarine,France,208r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1260-1270,France,Nord?,Unknown,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Not_crowned
Mazarine135.jpg,0.054220065835150745,0.027714474748217303,9.475034101954635e-4,8.168132846512616e-6,0.010822776021629215,2.4504398539537846e-5,0.10846463606884102,0.21356400140491885,0.01130469585957346,0.3230331970908661,0.3224245837095079,Mazarine,135,Bibliotheque mazarine,France,137r,Historiated lettrine,Varia,Parisian Bible,Not applicable,Unknown,Latin,13th,ca. 1210,France,Ile-de-France,Paris,Two-hands_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Mazarine15.jpg,0.03686067019400353,0.015035273368606702,0.0029304029304029304,6.78334011667345e-6,0.03770519603852937,0,0.030535205535205535,0.29837878171211507,0.004419346086012753,0.23668305142368892,0.42788250722891247,Mazarine,15,Bibliotheque mazarine,France,191r,Historiated lettrine,2,Parisian Bible,Not applicable,Workshop of the Master of the Vie de saint Denis,Latin,13th,ca. 1250,France,Ile-de-France,Paris,Two-hands_sword,Naked,Sword_beheading,Blood,No_stripes,Not_crowned
Mazarine1559.jpg,0.01714176115894571,0.031007410971397385,7.791573610622392e-4,0,5.4457234912952206e-5,0,0.018156700394246442,0.12046179735206183,0.19471483558702504,0.23288359298275635,0.6671078265923936,Mazarine,1559,Bibliotheque mazarine,France,87r,Two-columns miniature,2,La fleur des hystoires,Jean Mansel,Unknown,French,15th,1450-1475,France,Nord,Lille?,One-hand_sword,Naked,Beheaded,Blood,No_stripes,Not_crowned
Mazarine1562.jpg,0.00270587108998918,0.014631083145798352,5.586697415436368e-5,0,0,0,2.3224146299735476e-5,0.062867247941243945,0.27044286124578965,0.16516778903650586,0.8323515591120784,Mazarine,1562,Bibliotheque mazarine,France,142r,One-column miniature,Unknown,La fleur des hystoires,Jean Mansel,Unknown,French,15th,1470-1500,France,Unknown,Unknown,One-hand_sword,Not_naked,Beheaded,No_blood,No_stripes,Not_crowned
Mazarine2.jpg,0.07115787966641612,0.04851593352183924,8.75001491344238e-4,1.7108701098822435e-4,0.0346736342269468,3.507641647875729e-5,0.06776429602586588,0.25667561473209494,0.008893422575372538,0.40002111789745987,0.3320858836489486,Mazarine,2,Bibliotheque mazarine,France,120r,Historiated lettrine,2,Bible,Not applicable,Unknown,Latin,12th,1100-1125,France,Limousin,Limoges,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Mazarine20.jpg,0.01879474163738123,0.02159746626751703,0.004069590871621329,8.67716603757213e-6,0.043542019176536946,8.67716603757213e-6,0.04076532604451386,0.2336934357238926,0.0588745715649269,0.23834321981809778,0.47499358144923987,Mazarine,20,Bibliotheque mazarine,France,177v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,ca. 1250,France,Unknown,Unknown,Two-hands_sword,Naked,Sword_beheading,No_blood,No_stripes,Not_crowned
Mazarine21.jpg,0.05841624262676894,0.0050758208652945495,1.7088174982911826e-4,0.010575681628313207,0.016657806131490344,1.77210703526493e-4,0.05865041391357181,0.24148755727703097,0.03319536214273056,0.28309082642058564,0.40872189386121277,Mazarine,21,Bibliotheque mazarine,France,217r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1270-1280,France,Ile-de-France,Paris?,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Crowned
Mazarine24.jpg,0.05061953777432511,9.581148443063378e-4,7.846183724995145e-4,4.0137243477697936e-5,0.07984463002524762,1.1652748106428432e-5,0.055495565481970606,0.24978442416003108,0.02805334369133165,0.33388461890114574,0.4086787840014623,Mazarine,24,Bibliotheque mazarine,France,156v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1230-1240,France,Ile-de-France,Paris,Two-hands_sword,Naked,Sword_beheading,Blood,No_stripes,Crowned
Mazarine27.jpg,0.0657246437669718,0.01846952772878699,0.0012317684275356233,0,0.07266733854035441,0,0.020317180370090424,0.29221606338008455,0.020800089583158366,0.32316126145327473,0.40417390550184407,Mazarine,27,Bibliotheque mazarine,France,163r,Historiated lettrine,2,Parisian Bible,Not applicable,Master of Meliacin ?,Latin,13th,1275-1300,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,No_blood,No_stripes,Crowned
Mazarine312.jpg,0.03545966409162535,0.04469570314001307,0.009113532418617164,7.206272339444252e-6,0.027158038356585572,2.4020907798147508e-6,0.10953293746877282,0.21818911180291325,0.005611284061647258,0.3731540775206715,0.27931683031027854,Mazarine,312,Bibliotheque mazarine,France,151r,One-column miniature,2,Bible historiale,Peter Comestor - Guyart Des Moulins,Unknown,French,15th,ca. 1440,France or Belgium,Unknown,Unknown,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
Mazarine39.jpg,0.0787278645412315,0.01791530593548248,0.001624254965995193,1.6167103178452484e-6,0.08817591963871914,1.7029348681303283e-4,0.06715922441017018,0.24462659380692167,0.02154751511624147,0.458399711595445,0.35034764766535403,Mazarine,39,Bibliotheque mazarine,France,46v,Historiated lettrine,2,Parisian Bible,Not applicable,Workshop of the Master of the Vie de saint Denis,Latin,13th,1230-1350,France,Ile-de-France,Paris,Two-hands_sword,Naked,Sword_beheading,Blood,No_stripes,Crowned
Mazarine40.jpg,0.09347597734746073,0.03722902204360005,0.004239739374010474,0.0016136889538424066,0.004110339788089149,2.1312872975277067e-4,0.04681220314212642,0.25521023626842043,0.031310893922786506,0.358285551749831,0.4130975663922858,Mazarine,40,Bibliotheque mazarine,France,143r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1200-1225,France,East?,Unknown,One-hand_sword,Not_naked,Sword_killing,Blood,No_stripes,Crowned
Mazarine72.jpg,0.06382932640242582,0.013287849252761533,9.313406974225688e-4,0,0.042906649339397876,1.841022308858566e-4,0.09792072774528915,0.21052631578947367,0.0248862897985705,0.3695614906804619,0.3280150509413209,Mazarine,72,Bibliotheque mazarine,France,151r,Historiated lettrine,Varia,Parisian Bible,Not applicable,Workshop of the Master of the Vie de saint Denis,Latin,13th,1230-1350,France,Ile-de-France,Paris,Two-hands_sword,Naked,Sword_beheading,Blood,No_stripes,Crowned
Mazarine870-1.jpg,0.047838591865061154,0.04899850074128469,0.006357246370764734,0.0020903393776546477,0.02428437516515489,6.397578933607038e-5,0.04124491322935877,0.2527530451084946,0.03933537499547997,0.3164973327719723,0.42560859764797077,Mazarine,870-1,Bibliotheque mazarine,France,147r,Full page miniature,2,Somme le Roi,Laurent d'Orleans,Master of the Somme le roi de la Mazarine,French,13th,1295,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,Blood,No_stripes,Crowned
Mazarine9.jpg,0.050462486793588154,0.0033549533664980445,5.387516354960363e-4,4.372984054350944e-6,0.0329495602527235,2.0990323460884532e-5,0.09562841530054644,0.21361327428055665,0.024091643752230222,0.27923437777532656,0.38144472555014886,Mazarine,9,Bibliotheque mazarine,France,183v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1250-1275,France,Ile-de-France,Paris,Two-hands_sword,Not_naked,Sword_beheading,No_blood,No_stripes,Crowned
MelunBM3.jpg,0.06581023213883254,0.0013715831160050226,6.439357352136257e-6,6.439357352136257e-6,0.03407063975015293,6.117389484529443e-4,0.07822531311375125,0.16869828391126565,0.08640973630831643,0.3169833110456572,0.436642645338505,Melun,3,Bibliotheque municipale - Melun,France,212r,Historiated lettrine,2,Parisian Bible,Not applicable,Workshop of Du Prat,Latin,13th,1250-1275,France,Ile-de-France,Paris,Two-hands_sword,Not_naked,Sword_beheading,Blood,No_stripes,Not_crowned
MET1997.320.jpg,0.06414945821397434,0.014819612238967078,6.659193755967949e-4,3.321293643874289e-7,0.02367418109353593,0,0.015583177647693777,0.26627608253414703,0.05147407315149251,0.2251858344800897,0.5042966149668237,MET,1997.320,MET,United States of America,Unknown,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1250–75,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
MorganG.18.jpg,0.099291001330672,0.07178351630073188,0.0016841317365269462,0,0.03714446107784431,5.509813705921491e-4,0.03196731536926148,0.23866849634065204,0.06269752162341982,0.47453569366016657,0.4279389342230571,Morgan,G.18,Pierpont Morgan Library,United States of America,151v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1240,England,Gloucestershire,Gloucester?,One-hand_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
MorganG.31.jpg,0.05453175516466656,0.07790563866513234,0.0012055455093429777,2.7398761575976766e-6,0.03865417283138802,0,0.024291742013261,0.2346676530220834,0.07437393829798893,0.4115644008754674,0.4680182529475158,Morgan,G.31,Pierpont Morgan Library,United States of America,147v,Historiated lettrine,2,Parisian Bible,Not applicable,Christina Workshop,Latin,13th,1250,France,Ile-de-France,Paris,Two-hands_sword,Naked,Raised_sword_post_kill,Blood,No_stripes,Not_crowned
MorganG.42.jpg,0.046163055652106745,0.015502259297879736,0.0010311667245973815,0,0.040736878693083074,1.5448190630672382e-5,0.011837176070752712,0.1920094233962847,0.12948673386629592,0.25532237988255313,0.5962855582892794,Morgan,G.42,Pierpont Morgan Library,United States of America,145v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1265,England,Oxfordshire,Oxford?,Two-hands_sword,Naked,Sword_beheading,Blood,No_stripes,Crowned
MorganG.60.jpg,0.06090785006093917,0.07965936701559886,0.0030456534844937873,1.4614961022420915e-4,0.07797603668355217,2.0878515746315595e-5,0.0021296086061241906,0.2608222481463793,0.07038147658082987,0.37943067366084254,0.5296503426865502,Morgan,G.60,Pierpont Morgan Library,United States of America,279r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,14th,1300-1325,Italy,Sicily,Palermo?,One-hand_sword,Not_naked,Sword_beheading,No_blood,No_stripes,Crowned
MorganM.138.jpg,0.03857353490798125,0.004924368436400077,6.776653811559739e-4,0,0.08755436724535183,1.2321188748290436e-5,0.013405453358139993,0.2519477745879589,0.06798010538723442,0.2798154017686238,0.5257091105849239,Morgan,M.138,Pierpont Morgan Library,United States of America,154v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1260-1270,France or England,Unknown,Unknown,One-hand_sword,Naked,Sword_beheading,Blood,No_stripes,Not_crowned
MorganM.140.jpg,0.022448304913032815,0.02562625971782321,0.05383860681873927,0.032030158577811906,0,0,0.008811359588785445,0.09425088780113254,0.23027108594341533,0.3341053301058695,0.6722068112951849,Morgan,M.140,Pierpont Morgan Library,United States of America,32v,One-column miniature,2,Speculum humanae salvationis,Ludolphe le Chartreux,Unknown,Latin,14th,1350-1400,Germany,Bavaria,Nuremberg?,One-hand_sword,Not_naked,Raised_sword_post_kill,Blood,Stripes,Not_crowned
MorganM.163.jpg,0.05304816535285285,0.043807479354354355,0.0013959271771771772,0,0.07387416713588589,0,0.04862137528153153,0.2294921875,0.0552197705518018,0.3977815578951335,0.44257428959290174,Morgan,M.163,Pierpont Morgan Library,United States of America,1559v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1229,France,Hauts-de-France,Corbie?,Two-hands_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Crowned
MorganM.177.jpg,0.01066587345429822,2.6912562500885283e-4,2.124675986911996e-5,0,0.09081573393390842,0,0.04289012592246349,0.19847306619073923,0.0919701412201306,0.3230614545982111,0.5187931062735155,Morgan,M.177,Pierpont Morgan Library,United States of America,236v,Historiated lettrine,2,Parisian Bible,Not applicable,Aurifaber workshop,Latin,13th,1260-1280,France,Ile-de-France,Paris,One-hand_sword,Naked,Sword_beheading,No_blood,No_stripes,Not_crowned
MorganM.193.jpg,0.0121173410776484,0.0757674622357421,9.067710678761032e-4,0,0.04171146912230075,0,0.08801653019149412,0.20990984367389326,0.03540695946794595,0.423754918113933,0.3865341372937653,Morgan,M.193,Pierpont Morgan Library,United States of America,232r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1250-1300,France,Central France,Chalons-sur-Marne?,One-hand_sword,Not_naked,Sword_beheading,No_blood,No_stripes,Crowned
MorganM.212.jpg,0.0012279443497483567,0.024574410943762944,0.03365436859443063,0.002969731404637935,0,0,8.072453373819792e-5,0.2151044916993446,0.11814811710025055,0.15662964340660335,0.6753925869674441,Morgan,M.212,Pierpont Morgan Library,United States of America,114r,One-column miniature,2,Histoire ancienne jusqu'a Cesar,Wauchier de Denain,Rambures Master,French,15th,1460,Belgium,Unknown,Unknown,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
MorganM.269.jpg,0.004302058889816914,0.027167932757957813,0.012296331649630779,9.943125323151573e-6,0.06361280144241604,6.628750215434382e-6,0.007165678982884567,0.2082223017672248,0.11794535258322396,0.23414615966761743,0.6073379615007386,Morgan,M.269,Pierpont Morgan Library,United States of America,172r,Historiated lettrine,2,Parisian Bible,Not applicable,Morgan 92 Group,Latin,13th,1245-1250,France,Ile-de-France,Paris,Two-hands_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Crowned
MorganM.295.jpg,0.025361854745741003,0.0013406771700610564,3.415738012894411e-5,0,0.07652107083386704,7.343836727722984e-4,0.0062508005635967725,0.20358652491353912,0.12349600785619742,0.2373638911262341,0.5988038219429354,Morgan,M.295,Pierpont Morgan Library,United States of America,250r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1260,Belgium,Wallonia,Liege?,Two-hands_sword,Naked,Sword_beheading,Blood,No_stripes,Not_crowned
MorganM.394.jpg,0.009482408856430766,0.028766011708108736,0.008158001506984293,4.9266794180722195e-5,0.03906566973859619,2.8980467165130704e-6,0.006906045325450646,0.19829015243725728,0.1281371355706254,0.19658057694226255,0.6561498824302224,Morgan,M.394,Pierpont Morgan Library,United States of America,205r,One-column miniature,2,Bible historiale,Peter Comestor - Guyart Des Moulins,Workshop of the Boucicaut Master,French,15th,1415,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Sword_beheading,Blood,No_stripes,Not_crowned
MorganM.395.jpg,0.012442678487044839,0.02037284773941923,0.007347802647604975,0.001574053737462479,0.07103208673601821,0,0.007973430771585834,0.16533221518945218,0.16002768737229534,0.23602743655639072,0.6444422911561579,Morgan,M.395,Pierpont Morgan Library,United States of America,9r,One-column miniature,2,Bible historiale,Unknown,Workshop of the Boucicaut Master,French,15th,1415,France,Ile-de-France,Paris,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Crowned
MorganM.436.jpg,0.03169279064267131,0.0556111003605037,0.040726884402302065,0.005251671719452149,0.06260974578397013,3.583535803106209e-5,0.002250460484350699,0.20038236327019143,0.1307005095787912,0.3648739937332423,0.6207605471539207,Morgan,M.436,Pierpont Morgan Library,United States of America,173r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1287-1300,Italy,Veneto,Padua,One-hand_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Crowned
MorganM.494.jpg,0.018044739654909145,0.025,0.009344938158497481,0.0030119102153000456,0.033558558558558556,0,0.021606352114826692,0.18363490609253322,0.12809207512597343,0.2273768885450502,0.624599429938413,Morgan,M.494,Pierpont Morgan Library,United States of America,271v,One-column miniature,2,Bible historiale,Unknown,Charlemagne Master and Paris-Acre Master,French,13th,1250-1275,France,Ile-de-France,Paris,Two-hands_sword,Not_naked,Sword_beheading,No_blood,No_stripes,Crowned
MorganM.516.jpg,0.004591712925046259,0.015149619316285983,0.0025669609002942338,0,0,0,0.01056359389692723,0.13666507416507417,0.18610466527133193,0.17727264880689367,0.681689153502879,Morgan,M.516,Pierpont Morgan Library,United States of America,130v,One-column miniature,2,Histoire ancienne jusqu'a Cesar,Wauchier de Denain,Unknown,French,14th,1390-1400,France,Unknown,Unknown,Sabre,Not_naked,Sword_beheading,Blood,No_stripes,Not_crowned
MorganM.65.jpg,0.026305799334539203,0.0106127598758402,1.6189901967352224e-4,2.6797079118376095e-4,0.06179518099193854,0,0.09040664567562136,0.1901252763448784,0.05280141131283357,0.2873525350387801,0.403261515409853,Morgan,M.65,Pierpont Morgan Library,United States of America,192v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1225-1250,France,Unknown,Unknown,Two-hands_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Crowned
MorganM.66.jpg,0.046842608733161296,0.010103855044442245,0.0030473957580048057,0,0.07394184827978188,2.0299055840165235e-5,0.07880093477152143,0.21148317588878146,0.04304922267303042,0.37501126277233143,0.4032564362310882,Morgan,M.66,Pierpont Morgan Library,United States of America,228v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1225-1250,France,Unknown,Unknown,One-hand_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
MorganM.766.jpg,0,0.0168162264929599,0.03806017991283159,0,0,0,3.622828862289974e-5,0.01788417343584364,0.3154129316088668,0.23837334050762835,0.841958090510372,Morgan,M.766,Pierpont Morgan Library,United States of America,51r,One-column miniature,2,Speculum humanae salvationis,Ludolphe le Chartreux,Unknown,Latin,15th,1400,England,Yorkshire?,Unknown,Sabre,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Crowned
MorganM.769.jpg,0.07772253961278351,0.01512793281085964,5.3407065602187554e-5,1.5259161600625015e-6,0.0817723211015894,1.6785077760687517e-5,0.0024719841793012527,0.21994708122756904,0.11091426792646304,0.36989143936014046,0.5581874198445217,Morgan,M.769,Pierpont Morgan Library,United States of America,247v,One-column miniature,2,Weltchronik,Heinrich von Munchen,Unknown,German,14th,1360,Germany,Bavaria,Regensburg,One-hand_sword,Not_naked,Raised_sword_post_kill,Blood,No_stripes,Crowned
MorganM.791.jpg,0.04300028396413939,0.03022189769177721,0.007342501318404933,0.002961340310737901,0.03610401200762647,0,0.04863900044622936,0.18230497748570038,0.10238935540140359,0.29854056104716237,0.5193201405344093,Morgan,M.791,Pierpont Morgan Library,United States of America,145v,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1220,England,Oxfordshire,Oxford,One-hand_sword,Not_naked,Raised_sword_pre_kill,No_blood,No_stripes,Not_crowned
MorganM.833.jpg,0.05558292282430213,0.013567323481116585,0.007878352490421455,0.018924466338259442,0.008767788724685276,0,0.0030753968253968253,0.1552716201423098,0.1749863163656267,0.23933647000770591,0.681129516940876,Morgan,M.833,Pierpont Morgan Library,United States of America,190v,Historiated lettrine,2,Parisian Bible,Not applicable,Simsonmeister - Barlaammeister - one who worked in the Raudnitz Psalter (Prague - St. Vitus Chapter Library - MS Cim.7) - Master of the Morgan Bible,Latin,14th,1391,Netherlands,Bohemia,Prague or Raudnitz,One-hand_sword,Not_naked,Beheaded,No_blood,No_stripes,Not_crowned
MorganM.87.jpg,0.05714465132015177,0.06262965431159163,0.015255089470486934,0.009380666417153625,0.019340081887923508,8.149923484756822e-5,0.017803821311046845,0.30582640119649235,0.009703110825794132,0.3198293271219444,0.44837096981520375,Morgan,M.87,Pierpont Morgan Library,United States of America,279r,One-column miniature,2,Breviary,Not applicable,Masters of Otto van Moerdrecht - Masters of Zweder van Culemborg,Latin,15th,1440,Netherlands,Utrecht,Utrecht,One-hand_sword,Naked,Beheaded,Blood,No_stripes,Not_crowned
MorganM.969.jpg,0.008177021724027863,0.06189094800878725,0.007848438761523874,2.3470211607427855e-6,0.024113295405471375,0,0.07419403293340093,0.16759139300399933,0.09154790739593308,0.3562511430950467,0.4655798854211881,Morgan,M.969,Pierpont Morgan Library,United States of America,220r,Historiated lettrine,2,Parisian Bible,Not applicable,Unknown,Latin,13th,1270-1280,France,Hauts-de-France,Saint-Omer or Therouanne,Two-hands_sword,Naked,Raised_sword_pre_kill,No_blood,No_stripes,Crowned
